"";"Version..0...Fixed.Task.";"Task";"Concept";"Att.1...Doppelseitiges.Drucken";"Att.2...Scan.Funktion";"Att.3...Eco.Modus";"Att.4...Kosten.pro.Seite..in.cent.";"Att.5...Heft..und.Lochfunktion";"Att.6...Sterne.Bewertung.von.1..schlecht..bis.5..gut.";"Att.7...Preis"
"2849";60;3;1;1;1;1;2;2;4;2
"2850";60;3;2;1;1;2;1;2;3;5
"2851";60;3;3;2;2;1;1;1;3;3
"2852";60;3;4;1;1;1;2;2;3;2
"2853";60;4;1;2;2;2;1;2;4;3
"2854";60;4;2;1;2;2;2;2;2;3
"2855";60;4;3;1;2;1;3;1;3;3
"2856";60;4;4;2;1;2;3;1;2;2
"2857";60;5;1;1;1;1;2;1;4;3
"2858";60;5;2;1;2;2;1;1;3;2
"2859";60;5;3;1;1;1;1;2;3;5
"2860";60;5;4;2;1;1;1;2;3;2
"2861";60;6;1;2;2;2;3;1;3;3
"2862";60;6;2;1;1;1;2;1;2;3
"2863";60;6;3;1;1;2;3;1;4;2
"2864";60;6;4;2;2;1;2;2;2;2
"2865";60;7;1;2;2;2;3;1;4;2
"2866";60;7;2;1;2;2;1;2;3;2
"2867";60;7;3;1;2;2;2;2;2;2
"2868";60;7;4;1;1;1;2;2;3;4
"2869";60;8;1;1;1;1;1;2;3;3
"2870";60;8;2;1;2;2;1;2;4;2
"2871";60;8;3;1;1;1;2;1;3;4
"2872";60;8;4;1;2;2;2;2;3;5
"2873";60;9;1;1;2;1;1;2;1;3
"2874";60;9;2;2;1;1;2;1;2;1
"2875";60;9;3;2;1;2;2;2;1;1
"2876";60;9;4;2;1;1;2;2;3;1
"2877";60;10;1;2;1;1;3;2;2;5
"2878";60;10;2;2;2;1;1;2;3;1
"2879";60;10;3;1;2;2;3;2;4;1
"2880";60;10;4;1;2;2;3;2;2;3
"2881";60;11;1;1;1;1;1;2;1;2
"2882";60;11;2;1;1;1;2;2;4;1
"2883";60;11;3;1;1;1;2;1;1;3
"2884";60;11;4;1;2;2;2;2;1;3
"2885";60;12;1;1;1;2;3;2;1;3
"2886";60;12;2;2;2;2;1;2;1;2
"2887";60;12;3;2;1;2;2;2;1;1
"2888";60;12;4;1;2;2;2;2;2;1
"2889";61;1;1;2;1;1;3;2;3;4
"2890";61;1;2;2;1;1;3;1;4;4
"2891";61;1;3;1;2;2;1;2;3;2
"2892";61;1;4;2;1;2;3;2;2;5
"2893";61;2;1;1;2;2;3;1;1;1
"2894";61;2;2;1;2;2;3;2;1;1
"2895";61;2;3;2;1;1;2;1;3;5
"2896";61;2;4;1;1;1;3;1;2;4
"2897";61;3;1;2;2;1;3;1;2;3
"2898";61;3;2;2;2;1;1;1;3;3
"2899";61;3;3;1;1;2;2;2;1;3
"2900";61;3;4;2;1;1;2;1;4;3
"2901";61;4;1;2;1;1;3;2;4;5
"2902";61;4;2;2;2;1;3;2;4;4
"2903";61;4;3;2;1;2;2;2;2;2
"2904";61;4;4;2;2;2;3;2;4;3
"2905";61;5;1;1;2;1;2;1;1;5
"2906";61;5;2;1;1;1;2;1;4;3
"2907";61;5;3;1;1;1;3;1;1;2
"2908";61;5;4;1;1;1;1;1;3;2
"2909";61;6;1;2;2;2;2;2;3;1
"2910";61;6;2;1;2;1;3;1;3;2
"2911";61;6;3;2;1;2;1;1;2;5
"2912";61;6;4;1;1;2;2;1;2;5
"2913";61;7;1;1;1;2;1;2;2;2
"2914";61;7;2;2;2;2;3;1;4;3
"2915";61;7;3;2;2;1;2;2;3;4
"2916";61;7;4;2;2;2;2;2;4;4
"2917";61;8;1;2;1;1;3;1;3;5
"2918";61;8;2;1;2;1;3;2;1;5
"2919";61;8;3;2;2;1;1;2;1;2
"2920";61;8;4;2;1;1;2;1;4;3
"2921";61;9;1;2;1;1;2;2;2;2
"2922";61;9;2;1;2;2;3;1;4;1
"2923";61;9;3;1;1;1;3;2;3;2
"2924";61;9;4;1;1;2;3;1;2;5
"2925";61;10;1;2;1;1;2;2;1;1
"2926";61;10;2;2;1;2;3;1;2;4
"2927";61;10;3;2;2;1;3;2;4;1
"2928";61;10;4;1;2;2;1;1;3;2
"2929";61;11;1;1;2;2;1;2;2;3
"2930";61;11;2;1;2;2;3;1;2;4
"2931";61;11;3;1;1;1;3;2;2;1
"2932";61;11;4;2;2;1;2;1;4;3
"2933";61;12;1;2;1;2;3;2;1;1
"2934";61;12;2;1;1;2;2;2;3;2
"2935";61;12;3;1;1;2;3;2;1;3
"2936";61;12;4;2;1;2;2;1;3;4
"2937";62;1;1;2;2;1;1;2;2;1
"2938";62;1;2;1;2;2;2;2;3;2
"2939";62;1;3;2;2;1;2;2;2;2
"2940";62;1;4;1;2;1;2;1;1;4
"2941";62;2;1;2;2;2;2;2;1;1
"2942";62;2;2;2;2;2;2;2;3;2
"2943";62;2;3;2;2;2;3;2;4;1
"2944";62;2;4;2;1;1;3;2;3;2
"2945";62;3;1;1;1;1;2;1;4;1
"2946";62;3;2;1;2;1;3;2;3;5
"2947";62;3;3;2;1;1;2;2;2;3
"2948";62;3;4;1;2;1;1;2;3;4
"2949";62;4;1;2;1;2;1;2;4;5
"2950";62;4;2;1;1;1;1;1;4;2
"2951";62;4;3;1;2;2;1;1;1;4
"2952";62;4;4;1;1;1;2;1;3;3
"2953";62;5;1;1;1;1;3;1;2;5
"2954";62;5;2;2;2;1;2;1;1;1
"2955";62;5;3;2;2;2;1;2;1;4
"2956";62;5;4;1;1;2;3;2;3;1
"2957";62;6;1;1;1;1;2;2;1;5
"2958";62;6;2;1;2;2;2;2;1;5
"2959";62;6;3;2;1;1;3;1;4;5
"2960";62;6;4;1;1;2;1;2;1;1
"2961";62;7;1;2;1;2;1;2;2;4
"2962";62;7;2;1;1;2;1;1;4;4
"2963";62;7;3;2;1;1;2;1;4;5
"2964";62;7;4;1;1;1;3;1;4;1
"2965";62;8;1;1;2;1;2;2;2;4
"2966";62;8;2;1;2;2;1;2;3;5
"2967";62;8;3;2;2;2;3;1;3;4
"2968";62;8;4;1;1;2;2;2;1;5
"2969";62;9;1;1;1;1;1;1;1;2
"2970";62;9;2;1;1;2;1;1;4;2
"2971";62;9;3;1;1;1;1;2;1;2
"2972";62;9;4;1;2;2;3;2;2;4
"2973";62;10;1;2;1;2;2;1;2;1
"2974";62;10;2;1;2;2;3;1;2;5
"2975";62;10;3;1;1;1;1;2;3;1
"2976";62;10;4;2;1;2;1;2;3;2
"2977";62;11;1;2;1;1;3;2;4;5
"2978";62;11;2;1;1;1;2;2;2;1
"2979";62;11;3;1;2;1;2;2;1;5
"2980";62;11;4;2;1;1;2;1;1;2
"2981";62;12;1;1;2;1;1;2;3;3
"2982";62;12;2;2;1;2;2;1;2;1
"2983";62;12;3;1;2;2;2;1;2;1
"2984";62;12;4;1;1;1;2;2;2;3
"2985";63;1;1;1;2;2;3;2;3;4
"2986";63;1;2;1;2;1;2;1;2;5
"2987";63;1;3;1;2;1;1;1;1;1
"2988";63;1;4;1;1;2;2;1;2;1
"2989";63;2;1;1;1;2;1;1;3;1
"2990";63;2;2;1;2;2;3;1;3;4
"2991";63;2;3;1;2;1;1;1;2;5
"2992";63;2;4;1;1;1;1;1;1;3
"2993";63;3;1;1;1;2;2;2;4;1
"2994";63;3;2;1;2;2;3;2;4;4
"2995";63;3;3;1;1;2;1;1;1;2
"2996";63;3;4;2;1;1;1;2;4;5
"2997";63;4;1;1;1;2;2;1;4;3
"2998";63;4;2;1;1;2;2;1;3;4
"2999";63;4;3;2;2;1;3;2;3;3
"3000";63;4;4;2;2;1;2;1;2;3
"3001";63;5;1;2;1;1;1;1;1;4
"3002";63;5;2;2;2;1;1;2;4;1
"3003";63;5;3;1;2;1;2;1;3;3
"3004";63;5;4;1;2;1;1;1;4;1
"3005";63;6;1;2;2;1;1;1;3;4
"3006";63;6;2;1;1;2;3;2;4;1
"3007";63;6;3;1;2;1;2;2;2;1
"3008";63;6;4;2;2;2;3;2;2;2
"3009";63;7;1;2;1;2;1;1;3;3
"3010";63;7;2;2;1;1;1;2;1;3
"3011";63;7;3;2;2;2;2;1;1;3
"3012";63;7;4;2;2;1;2;2;2;3
"3013";63;8;1;1;2;1;3;2;1;2
"3014";63;8;2;1;2;2;3;1;2;3
"3015";63;8;3;1;2;2;1;2;2;2
"3016";63;8;4;1;2;2;3;1;3;3
"3017";63;9;1;2;2;1;1;2;3;1
"3018";63;9;2;2;1;2;3;1;1;5
"3019";63;9;3;1;1;2;3;1;4;4
"3020";63;9;4;1;1;2;3;2;3;3
"3021";63;10;1;2;2;2;1;2;3;2
"3022";63;10;2;2;2;1;2;1;4;5
"3023";63;10;3;1;2;2;3;1;4;3
"3024";63;10;4;1;1;1;3;2;4;2
"3025";63;11;1;1;2;1;1;1;2;2
"3026";63;11;2;2;1;2;1;2;4;1
"3027";63;11;3;1;1;2;1;2;3;4
"3028";63;11;4;2;2;1;3;2;2;5
"3029";63;12;1;2;1;1;1;1;4;2
"3030";63;12;2;2;1;1;2;1;1;5
"3031";63;12;3;1;2;2;2;1;1;5
"3032";63;12;4;2;2;2;3;1;2;5
"3033";64;1;1;2;2;1;1;1;3;2
"3034";64;1;2;2;1;1;1;2;3;2
"3035";64;1;3;1;1;1;2;2;2;4
"3036";64;1;4;1;1;1;3;2;3;3
"3037";64;2;1;1;1;2;2;2;4;3
"3038";64;2;2;2;2;2;1;1;4;1
"3039";64;2;3;1;1;1;3;1;2;4
"3040";64;2;4;1;1;2;2;2;2;2
"3041";64;3;1;1;1;2;3;1;4;4
"3042";64;3;2;1;1;1;2;1;2;2
"3043";64;3;3;2;2;1;3;1;2;1
"3044";64;3;4;2;1;1;3;1;1;1
"3045";64;4;1;1;1;2;3;2;1;4
"3046";64;4;2;2;2;1;1;2;1;5
"3047";64;4;3;2;1;2;3;1;1;2
"3048";64;4;4;2;1;1;1;1;2;2
"3049";64;5;1;1;1;1;2;1;4;4
"3050";64;5;2;1;2;1;2;1;4;1
"3051";64;5;3;1;1;2;2;1;1;2
"3052";64;5;4;1;1;1;3;1;1;4
"3053";64;6;1;1;2;2;2;2;3;4
"3054";64;6;2;2;1;2;2;1;1;2
"3055";64;6;3;2;2;2;3;2;2;3
"3056";64;6;4;2;1;1;2;1;3;4
"3057";64;7;1;1;2;2;2;1;2;4
"3058";64;7;2;1;1;1;1;2;1;5
"3059";64;7;3;1;1;2;3;2;3;3
"3060";64;7;4;1;2;1;3;1;3;2
"3061";64;8;1;2;1;1;1;2;2;1
"3062";64;8;2;1;2;2;3;1;4;3
"3063";64;8;3;1;2;1;3;1;2;5
"3064";64;8;4;2;2;2;3;2;2;2
"3065";64;9;1;2;2;2;3;2;1;2
"3066";64;9;2;1;1;2;3;1;1;4
"3067";64;9;3;2;2;1;1;2;3;1
"3068";64;9;4;1;1;1;1;1;2;1
"3069";64;10;1;2;1;2;3;2;2;2
"3070";64;10;2;1;1;1;1;1;1;2
"3071";64;10;3;2;2;2;2;2;3;4
"3072";64;10;4;2;1;1;1;2;2;4
"3073";64;11;1;2;1;1;3;1;3;1
"3074";64;11;2;2;2;2;3;1;1;4
"3075";64;11;3;1;1;2;1;1;3;1
"3076";64;11;4;2;2;2;2;2;3;2
"3077";64;12;1;2;1;2;1;1;2;1
"3078";64;12;2;1;2;2;3;1;3;1
"3079";64;12;3;1;1;1;1;2;2;3
"3080";64;12;4;1;2;2;3;2;2;4
"3081";65;1;1;2;1;1;1;1;2;1
"3082";65;1;2;2;1;1;2;2;3;5
"3083";65;1;3;1;2;1;1;2;1;4
"3084";65;1;4;2;1;2;2;1;1;3
"3085";65;2;1;2;2;1;3;2;4;5
"3086";65;2;2;1;2;2;2;1;1;4
"3087";65;2;3;1;2;2;1;2;1;4
"3088";65;2;4;1;1;1;1;1;2;4
"3089";65;3;1;1;1;2;1;1;4;1
"3090";65;3;2;2;1;1;2;2;2;5
"3091";65;3;3;1;1;2;3;1;3;3
"3092";65;3;4;1;2;1;3;1;2;2
"3093";65;4;1;1;2;1;3;1;3;3
"3094";65;4;2;2;2;2;1;2;3;4
"3095";65;4;3;1;2;1;2;2;4;5
"3096";65;4;4;1;1;1;3;1;2;2
"3097";65;5;1;2;1;1;1;1;1;4
"3098";65;5;2;2;1;2;1;2;3;1
"3099";65;5;3;2;1;2;2;2;1;1
"3100";65;5;4;1;2;2;3;2;2;5
"3101";65;6;1;1;2;2;1;1;1;1
"3102";65;6;2;1;2;2;3;1;1;1
"3103";65;6;3;1;2;1;3;2;4;2
"3104";65;6;4;2;1;1;3;1;4;4
"3105";65;7;1;1;1;2;3;2;3;2
"3106";65;7;2;1;2;1;1;2;4;3
"3107";65;7;3;2;2;1;3;2;4;4
"3108";65;7;4;2;2;2;1;2;3;3
"3109";65;8;1;1;1;1;2;2;1;1
"3110";65;8;2;2;2;1;2;2;1;3
"3111";65;8;3;2;2;1;3;2;1;3
"3112";65;8;4;2;2;1;2;1;3;1
"3113";65;9;1;2;2;2;3;2;4;3
"3114";65;9;2;2;2;2;3;2;4;5
"3115";65;9;3;1;1;2;1;1;2;1
"3116";65;9;4;2;2;2;2;2;3;1
"3117";65;10;1;1;2;2;1;2;2;1
"3118";65;10;2;2;2;1;2;1;4;3
"3119";65;10;3;2;1;1;2;2;1;3
"3120";65;10;4;1;1;1;3;1;1;3
"3121";65;11;1;1;2;1;3;1;2;5
"3122";65;11;2;2;1;1;2;2;2;4
"3123";65;11;3;2;2;2;2;1;4;1
"3124";65;11;4;1;2;2;2;2;3;4
"3125";65;12;1;1;1;2;2;1;4;2
"3126";65;12;2;2;2;2;1;2;1;3
"3127";65;12;3;2;1;2;1;1;4;1
"3128";65;12;4;1;2;1;1;2;4;3
"3129";66;1;1;1;1;2;1;1;1;3
"3130";66;1;2;2;2;2;2;2;3;1
"3131";66;1;3;2;1;1;3;1;3;4
"3132";66;1;4;1;2;2;2;2;1;3
"3133";66;2;1;1;1;1;1;2;1;5
"3134";66;2;2;1;1;1;2;2;1;4
"3135";66;2;3;2;1;2;3;1;3;1
"3136";66;2;4;1;2;1;2;1;2;5
"3137";66;3;1;1;1;2;3;2;1;4
"3138";66;3;2;1;1;2;1;1;4;4
"3139";66;3;3;1;2;2;2;1;1;5
"3140";66;3;4;1;1;2;2;1;1;4
"3141";66;4;1;1;2;2;1;2;2;4
"3142";66;4;2;2;2;1;1;2;3;2
"3143";66;4;3;2;2;2;2;1;1;4
"3144";66;4;4;1;1;1;1;1;1;5
"3145";66;5;1;1;2;2;1;1;4;4
"3146";66;5;2;1;1;1;1;2;2;4
"3147";66;5;3;1;1;1;3;2;3;4
"3148";66;5;4;2;1;2;3;1;1;4
"3149";66;6;1;1;1;2;3;2;3;1
"3150";66;6;2;2;1;1;1;1;3;3
"3151";66;6;3;1;2;1;1;1;2;5
"3152";66;6;4;2;1;2;3;1;4;5
"3153";66;7;1;1;1;2;1;2;2;5
"3154";66;7;2;1;2;1;2;1;4;2
"3155";66;7;3;2;1;2;2;2;2;1
"3156";66;7;4;2;2;1;3;1;3;3
"3157";66;8;1;2;1;2;3;2;4;5
"3158";66;8;2;2;2;2;2;1;3;5
"3159";66;8;3;2;1;1;3;1;2;3
"3160";66;8;4;2;1;1;2;1;2;5
"3161";66;9;1;1;2;2;1;1;3;3
"3162";66;9;2;2;1;1;3;2;3;2
"3163";66;9;3;1;2;1;1;1;2;2
"3164";66;9;4;2;2;1;2;1;4;4
"3165";66;10;1;2;1;1;2;2;3;5
"3166";66;10;2;2;2;2;2;2;4;1
"3167";66;10;3;1;1;2;1;1;2;4
"3168";66;10;4;2;1;1;2;1;4;4
"3169";66;11;1;2;1;1;2;1;4;1
"3170";66;11;2;2;2;1;3;1;2;2
"3171";66;11;3;1;2;1;1;1;3;5
"3172";66;11;4;1;1;1;1;2;4;1
"3173";66;12;1;1;1;2;3;1;3;5
"3174";66;12;2;2;2;2;3;1;4;1
"3175";66;12;3;2;1;2;1;2;1;2
"3176";66;12;4;2;1;1;1;2;1;5
"3177";67;1;1;2;1;2;1;1;3;5
"3178";67;1;2;2;2;1;1;2;4;4
"3179";67;1;3;1;2;2;3;1;1;4
"3180";67;1;4;2;2;1;3;2;3;2
"3181";67;2;1;1;2;1;2;1;2;3
"3182";67;2;2;1;1;2;1;1;1;3
"3183";67;2;3;1;1;1;3;1;4;2
"3184";67;2;4;1;2;2;2;2;2;1
"3185";67;3;1;1;1;1;3;2;2;3
"3186";67;3;2;2;1;2;1;2;1;4
"3187";67;3;3;1;1;1;1;1;3;4
"3188";67;3;4;1;2;1;1;2;3;5
"3189";67;4;1;2;2;1;1;2;2;3
"3190";67;4;2;1;1;1;2;1;1;5
"3191";67;4;3;1;2;2;3;1;2;2
"3192";67;4;4;2;2;1;1;1;2;2
"3193";67;5;1;2;2;1;1;1;1;5
"3194";67;5;2;2;1;2;3;1;1;1
"3195";67;5;3;1;1;1;3;2;2;3
"3196";67;5;4;2;2;1;2;2;1;4
"3197";67;6;1;1;1;2;1;2;3;2
"3198";67;6;2;2;2;2;2;2;1;2
"3199";67;6;3;1;2;1;3;1;4;3
"3200";67;6;4;2;2;2;1;1;4;3
"3201";67;7;1;2;1;2;2;1;4;2
"3202";67;7;2;2;2;2;1;2;2;1
"3203";67;7;3;1;1;2;1;1;1;1
"3204";67;7;4;2;2;2;1;1;3;4
"3205";67;8;1;1;1;2;3;2;1;4
"3206";67;8;2;2;1;2;2;2;4;5
"3207";67;8;3;1;1;1;2;2;3;2
"3208";67;8;4;2;1;1;2;1;3;5
"3209";67;9;1;1;1;2;3;1;2;4
"3210";67;9;2;1;2;2;2;2;2;3
"3211";67;9;3;2;1;1;1;1;1;4
"3212";67;9;4;2;1;2;2;1;3;1
"3213";67;10;1;1;2;1;3;2;1;4
"3214";67;10;2;1;1;1;3;1;2;3
"3215";67;10;3;2;1;1;1;2;2;1
"3216";67;10;4;1;1;2;2;1;4;1
"3217";67;11;1;2;2;1;2;1;3;1
"3218";67;11;2;1;1;2;1;1;1;4
"3219";67;11;3;1;1;2;3;2;2;5
"3220";67;11;4;1;1;2;1;2;4;4
"3221";67;12;1;2;1;2;3;2;2;3
"3222";67;12;2;1;2;2;1;1;2;5
"3223";67;12;3;1;1;1;1;2;3;3
"3224";67;12;4;2;1;1;3;1;3;2
"3225";68;1;1;1;1;2;1;2;3;2
"3226";68;1;2;1;2;2;1;2;1;5
"3227";68;1;3;1;1;2;1;1;3;1
"3228";68;1;4;2;2;2;3;1;3;3
"3229";68;2;1;1;2;2;1;2;2;4
"3230";68;2;2;2;1;2;2;1;3;2
"3231";68;2;3;2;1;1;1;1;4;1
"3232";68;2;4;2;1;1;3;1;4;5
"3233";68;3;1;1;2;1;1;2;3;5
"3234";68;3;2;1;2;1;2;2;4;5
"3235";68;3;3;1;1;1;1;1;4;5
"3236";68;3;4;2;1;2;1;1;3;2
"3237";68;4;1;1;2;1;3;1;3;5
"3238";68;4;2;1;2;1;1;1;3;5
"3239";68;4;3;1;1;1;2;1;4;2
"3240";68;4;4;2;1;2;2;2;3;5
"3241";68;5;1;2;2;1;1;2;1;5
"3242";68;5;2;2;2;2;1;1;3;1
"3243";68;5;3;2;2;2;3;2;3;5
"3244";68;5;4;2;1;1;2;1;3;2
"3245";68;6;1;2;2;1;1;2;1;2
"3246";68;6;2;2;2;1;2;2;4;4
"3247";68;6;3;1;2;1;2;1;4;1
"3248";68;6;4;2;2;2;2;2;4;4
"3249";68;7;1;2;1;2;2;2;2;4
"3250";68;7;2;1;1;1;1;1;3;3
"3251";68;7;3;2;1;2;3;2;1;3
"3252";68;7;4;2;2;2;3;2;1;4
"3253";68;8;1;2;2;1;1;1;4;3
"3254";68;8;2;1;2;2;1;2;4;5
"3255";68;8;3;2;1;1;1;2;2;3
"3256";68;8;4;1;1;1;2;2;1;5
"3257";68;9;1;1;2;2;2;2;2;2
"3258";68;9;2;1;2;1;3;2;2;1
"3259";68;9;3;2;1;1;2;2;1;5
"3260";68;9;4;1;2;1;2;2;1;2
"3261";68;10;1;2;1;2;2;2;3;2
"3262";68;10;2;1;2;2;1;1;2;3
"3263";68;10;3;1;1;1;1;1;3;2
"3264";68;10;4;2;2;1;2;2;1;4
"3265";68;11;1;1;2;1;3;2;4;4
"3266";68;11;2;1;1;1;2;1;3;2
"3267";68;11;3;1;2;2;1;2;4;2
"3268";68;11;4;2;2;2;1;1;1;2
"3269";68;12;1;2;1;1;2;2;3;1
"3270";68;12;2;1;1;1;2;1;4;2
"3271";68;12;3;1;1;2;3;2;2;4
"3272";68;12;4;1;2;2;1;1;4;3
"3273";69;1;1;2;1;2;2;2;3;1
"3274";69;1;2;2;1;2;2;1;4;2
"3275";69;1;3;1;1;2;3;1;4;1
"3276";69;1;4;1;1;2;2;1;4;4
"3277";69;2;1;1;2;1;2;2;1;3
"3278";69;2;2;2;1;2;3;2;3;1
"3279";69;2;3;1;2;1;1;2;4;2
"3280";69;2;4;2;1;2;2;2;3;2
"3281";69;3;1;2;2;2;2;1;2;2
"3282";69;3;2;2;1;1;2;1;4;5
"3283";69;3;3;1;2;2;1;1;4;1
"3284";69;3;4;2;1;2;3;1;4;5
"3285";69;4;1;2;1;1;1;1;1;3
"3286";69;4;2;1;1;2;3;1;4;5
"3287";69;4;3;2;2;1;3;2;2;3
"3288";69;4;4;1;2;1;3;1;4;1
"3289";69;5;1;2;2;1;1;2;2;4
"3290";69;5;2;1;1;1;2;2;4;3
"3291";69;5;3;2;2;2;2;1;1;5
"3292";69;5;4;2;1;1;3;1;2;2
"3293";69;6;1;2;1;2;1;1;3;4
"3294";69;6;2;1;2;2;3;2;2;1
"3295";69;6;3;2;1;1;3;1;2;5
"3296";69;6;4;1;2;2;1;2;3;2
"3297";69;7;1;1;2;2;2;2;2;4
"3298";69;7;2;2;1;2;3;2;2;3
"3299";69;7;3;1;2;1;2;2;1;1
"3300";69;7;4;1;2;2;1;1;4;2
"3301";69;8;1;1;2;2;1;2;2;2
"3302";69;8;2;2;1;1;1;2;2;4
"3303";69;8;3;1;2;1;3;1;4;2
"3304";69;8;4;2;2;1;3;1;1;3
"3305";69;9;1;1;1;2;1;1;3;5
"3306";69;9;2;1;1;1;1;1;4;3
"3307";69;9;3;2;2;1;3;2;2;2
"3308";69;9;4;1;1;2;3;1;1;4
"3309";69;10;1;2;1;2;1;1;2;4
"3310";69;10;2;1;1;1;2;2;1;4
"3311";69;10;3;2;1;2;3;1;2;2
"3312";69;10;4;1;1;1;3;1;4;1
"3313";69;11;1;2;1;2;2;1;1;2
"3314";69;11;2;1;1;2;1;1;4;1
"3315";69;11;3;1;2;1;1;2;3;2
"3316";69;11;4;1;1;2;2;2;3;2
"3317";69;12;1;1;1;1;3;1;4;3
"3318";69;12;2;1;2;1;3;1;2;5
"3319";69;12;3;2;2;1;2;2;3;4
"3320";69;12;4;1;1;2;3;1;2;5
"3321";70;1;1;1;2;2;2;2;1;5
"3322";70;1;2;1;1;2;1;2;1;4
"3323";70;1;3;1;1;2;3;1;3;1
"3324";70;1;4;1;2;1;3;1;2;1
"3325";70;2;1;1;1;2;3;2;3;3
"3326";70;2;2;1;2;2;1;2;3;3
"3327";70;2;3;1;2;2;3;2;3;5
"3328";70;2;4;1;2;2;1;1;1;2
"3329";70;3;1;1;1;1;3;2;2;3
"3330";70;3;2;1;1;1;2;2;3;4
"3331";70;3;3;1;2;1;1;2;3;4
"3332";70;3;4;2;1;1;3;2;3;5
"3333";70;4;1;1;1;1;1;1;3;5
"3334";70;4;2;1;2;2;1;1;3;4
"3335";70;4;3;2;1;1;1;2;4;4
"3336";70;4;4;2;2;1;3;2;3;1
"3337";70;5;1;1;2;1;1;1;3;4
"3338";70;5;2;1;1;1;1;2;4;3
"3339";70;5;3;2;1;2;3;2;1;3
"3340";70;5;4;1;2;1;1;1;1;2
"3341";70;6;1;1;1;1;2;1;1;2
"3342";70;6;2;2;2;2;1;2;4;3
"3343";70;6;3;1;1;1;2;2;2;5
"3344";70;6;4;2;2;1;3;2;3;3
"3345";70;7;1;1;1;2;3;2;4;3
"3346";70;7;2;1;1;1;1;2;2;1
"3347";70;7;3;2;1;2;1;2;2;2
"3348";70;7;4;1;2;1;3;2;2;3
"3349";70;8;1;2;2;2;2;1;3;1
"3350";70;8;2;1;2;2;3;2;3;3
"3351";70;8;3;2;2;2;2;2;1;5
"3352";70;8;4;1;1;2;1;2;3;1
"3353";70;9;1;2;2;2;3;2;3;3
"3354";70;9;2;2;2;1;2;1;4;2
"3355";70;9;3;2;1;1;2;1;1;2
"3356";70;9;4;1;2;1;3;2;3;3
"3357";70;10;1;2;2;2;2;2;2;3
"3358";70;10;2;2;1;1;1;2;2;2
"3359";70;10;3;1;2;1;2;2;3;5
"3360";70;10;4;1;2;2;2;2;2;1
"3361";70;11;1;2;1;1;3;1;4;5
"3362";70;11;2;2;2;2;1;1;3;5
"3363";70;11;3;2;2;1;2;1;4;5
"3364";70;11;4;2;2;1;3;1;4;2
"3365";70;12;1;2;1;1;2;2;3;5
"3366";70;12;2;2;2;2;1;1;2;1
"3367";70;12;3;2;2;1;2;2;4;2
"3368";70;12;4;2;1;1;3;1;4;4
"3369";71;1;1;2;1;1;2;2;1;2
"3370";71;1;2;2;2;1;1;1;2;4
"3371";71;1;3;1;2;2;3;2;1;2
"3372";71;1;4;2;1;1;2;2;4;5
"3373";71;2;1;2;1;1;2;2;2;1
"3374";71;2;2;1;2;2;1;2;4;1
"3375";71;2;3;2;1;1;1;2;1;1
"3376";71;2;4;1;1;2;3;1;1;4
"3377";71;3;1;2;1;1;3;2;4;5
"3378";71;3;2;1;2;1;1;1;2;1
"3379";71;3;3;1;2;1;2;1;3;4
"3380";71;3;4;1;1;1;1;1;4;3
"3381";71;4;1;2;2;1;1;1;2;4
"3382";71;4;2;1;2;2;1;2;4;1
"3383";71;4;3;2;1;1;2;1;2;3
"3384";71;4;4;1;1;2;3;2;3;1
"3385";71;5;1;2;1;2;2;1;4;4
"3386";71;5;2;2;2;1;1;2;4;3
"3387";71;5;3;1;2;2;2;1;1;2
"3388";71;5;4;2;2;1;3;1;1;4
"3389";71;6;1;2;1;1;2;1;4;1
"3390";71;6;2;1;1;1;3;2;3;4
"3391";71;6;3;2;2;1;2;2;3;5
"3392";71;6;4;2;1;2;1;1;1;3
"3393";71;7;1;1;2;2;3;1;4;2
"3394";71;7;2;2;2;2;1;2;4;1
"3395";71;7;3;1;2;2;2;1;3;3
"3396";71;7;4;2;1;2;1;2;2;2
"3397";71;8;1;2;1;2;2;1;4;2
"3398";71;8;2;2;2;1;3;2;2;3
"3399";71;8;3;2;2;2;2;2;3;3
"3400";71;8;4;2;1;2;3;1;2;1
"3401";71;9;1;2;2;1;3;1;1;4
"3402";71;9;2;1;2;1;2;2;2;5
"3403";71;9;3;2;1;1;1;1;2;5
"3404";71;9;4;2;2;1;3;1;4;1
"3405";71;10;1;1;1;2;2;2;4;5
"3406";71;10;2;2;2;1;3;2;3;5
"3407";71;10;3;1;2;2;3;2;4;1
"3408";71;10;4;2;2;2;3;2;1;1
"3409";71;11;1;2;1;1;3;1;3;2
"3410";71;11;2;1;1;1;1;2;3;4
"3411";71;11;3;2;2;2;2;2;2;5
"3412";71;11;4;2;1;1;1;2;3;5
"3413";71;12;1;1;1;1;3;2;2;2
"3414";71;12;2;1;1;2;1;1;3;4
"3415";71;12;3;2;2;1;2;1;2;1
"3416";71;12;4;2;1;1;3;2;4;5
"3417";72;1;1;1;1;1;3;1;2;5
"3418";72;1;2;1;2;1;3;2;3;4
"3419";72;1;3;2;1;2;3;2;2;4
"3420";72;1;4;1;1;1;1;1;1;2
"3421";72;2;1;1;2;2;2;2;1;5
"3422";72;2;2;2;1;1;1;2;4;4
"3423";72;2;3;2;2;2;3;2;3;4
"3424";72;2;4;2;1;2;2;1;1;3
